symbol,model,sharpe,volatility,max_drawdown,hit_rate
AAPL,naive_momentum,1.369990783814549,0.1639292827645561,-0.15533125038946163,0.35129740518962077
AAPL,arima,0.38913620821784284,0.12151967534729884,-0.10657852957766636,0.16367265469061876
AAPL,random_forest,0.1163485481038946,0.14626205390118577,-0.19657749938348365,0.2774451097804391
AAPL,crispr_adaptive,1.369990783814549,0.1639292827645561,-0.15533125038946163,0.35129740518962077
