symbol,model,run_id,sharpe,return,wf_consistency,mc_prob_positive,status
AAPL,naive_momentum,701743f13d0f4bf5a8a7a5af1d94bc50,2.4253366793246545,105.69310861714922,80.0,82.69999999999999,success
AAPL,arima,881a55bfc1f54bb8a7787d87573eac01,1.3775506686710648,26.059654162669975,70.0,1.4000000000000001,success
AAPL,random_forest,779e8f439c3b484cb1089a3a78602982,2.3734622331799864,84.6296122559832,90.0,44.7,success
